Category,File Name,Title,Creator,Description,Keywords,Artwork_Type,SpacesSet,flickrid,flickrpageurl,flickrimageurl,flickrimageurl_text,username,nsid,pathalias
SET 27,4744706415.jpg,metviewer1,websociology,NA,"websociology: timewemet2010,The Metropolitan Museum of Art: mma:itwm2010=accepted,Space,Inhabited,interior,IntExt,aGallery",-,SpacesIntExt,4744706415,https://www.flickr.com/photos/56307885@N00/4744706415/,http://c2.staticflickr.com/5/4102/4744706415_d20b4f7609.jpg,http://c2.staticflickr.com/5/4102/4744706415_d20b4f7609.jpg,websociology,56307885@N00,
SET 27,4744706479.jpg,metviewer3,websociology,NA,"websociology: timewemet2010,The Metropolitan Museum of Art: mma:itwm2010=accepted,Space,Inhabited,interior,IntExt,aGallery",-,SpacesIntExt,4744706479,https://www.flickr.com/photos/56307885@N00/4744706479/,http://c2.staticflickr.com/5/4135/4744706479_443b2f2b27.jpg,http://c2.staticflickr.com/5/4135/4744706479_443b2f2b27.jpg,websociology,56307885@N00,
SET 27,4745344316.jpg,metviewer2,websociology,NA,"websociology: timewemet2010,The Metropolitan Museum of Art: mma:itwm2010=accepted,Space,Inhabited,interior,IntExt,aGallery",-,SpacesIntExt,4745344316,https://www.flickr.com/photos/56307885@N00/4745344316/,http://c2.staticflickr.com/5/4075/4745344316_eca489588e.jpg,http://c2.staticflickr.com/5/4075/4745344316_eca489588e.jpg,websociology,56307885@N00,
SET 27,4746463493.jpg,"Temple of Dendur, Sackler Wing",Alan Houston,NA,"Alan Houston: flickr,Alan Houston: manhattan,Alan Houston: metropolitanmuseumofart,Alan Houston: newyorkcity,Alan Houston: sacklerwing,Alan Houston: templeofdendur,Alan Houston: uppereastside,Alan Houston: egyptianart,Alan Houston: metropolitanmuseum,Alan Houston: museums,Alan Houston: timewemet2010,The Metropolitan Museum of Art: mma:itwm2010=accepted,Space,IntExt,interior",-,SpacesIntExt,4746463493,https://www.flickr.com/photos/strangways/4746463493/,http://c2.staticflickr.com/5/4079/4746463493_d37313f53a.jpg,http://c2.staticflickr.com/5/4079/4746463493_d37313f53a.jpg,Alan Houston,40393409@N08,strangways
SET 27,4748350499.jpg,IMG_1391,mikeg96,NA,"mikeg96: met,mikeg96: metropolitan,mikeg96: museum,mikeg96: art,mikeg96: nyc,mikeg96: ny,mikeg96: new,mikeg96: york,mikeg96: 1,mikeg96: short,mikeg96: statue,mikeg96: painting,mikeg96: paint,mikeg96: marble,mikeg96: base,mikeg96: photo,mikeg96: fan,mikeg96: cool,mikeg96: old,mikeg96: roman,Space,Inhabited,LevyWhite_Fountain,interior,IntExt",-,SpacesIntExt,4748350499,https://www.flickr.com/photos/23956210@N05/4748350499/,http://c2.staticflickr.com/5/4142/4748350499_1eaa905ea5.jpg,http://c2.staticflickr.com/5/4142/4748350499_1eaa905ea5.jpg,mikeg96,23956210@N05,
SET 27,4754688213.jpg,time_we_met_2010,sbaletti,Architectural feature of the Museum,"sbaletti: timewemet2010,The Metropolitan Museum of Art: mma:itwm2010=accepted,Space,interior,IntExt,Dendur_space",-,SpacesIntExt,4754688213,https://www.flickr.com/photos/65208102@N00/4754688213/,http://c2.staticflickr.com/5/4117/4754688213_10d116ba68.jpg,http://c2.staticflickr.com/5/4117/4754688213_10d116ba68.jpg,sbaletti,65208102@N00,
SET 27,4755473791.jpg,"Metropolitan Museum of Art, Great Hall, looking north and south",Foto Fool,NA,"Foto Fool: timewemet2010,The Metropolitan Museum of Art: mma:itwm2010=accepted,Space,Stylized,interior,IntExt,Great_Hall,Inhabited",-,SpacesIntExt,4755473791,https://www.flickr.com/photos/fotofool/4755473791/,http://c2.staticflickr.com/5/4119/4755473791_5f2cbaa2cf.jpg,http://c2.staticflickr.com/5/4119/4755473791_5f2cbaa2cf.jpg,Foto Fool,15599264@N00,fotofool
SET 27,4757084433.jpg,the work evolves,magickaleva,"(c)2010, Eva Yaa Asantewaa","magickaleva: metropolitanmuseumofart,magickaleva: installationart,magickaleva: art,magickaleva: metropolitanmuseum,Inhabited,interior,IntExt,aGallery,Space",-,SpacesIntExt,4757084433,https://www.flickr.com/photos/magickaleva/4757084433/,http://c2.staticflickr.com/5/4098/4757084433_01c6dbf32f.jpg,http://c2.staticflickr.com/5/4098/4757084433_01c6dbf32f.jpg,magickaleva,12468164@N02,magickaleva
SET 27,4761988445.jpg,-,-,-,"Space,Inhabited,interior,IntExt,Great_Hall_Balcony",-,SpacesIntExt,4761988445,https://www.flickr.com/photos/51721714@N05/4761988445/,http://c2.staticflickr.com/5/4123/4761988445_dd564ca517.jpg,http://c2.staticflickr.com/5/4123/4761988445_dd564ca517.jpg,Randy Simon,51721714@N05,
SET 27,4764826136.jpg,time_we_met_2010,Waiting to enter the MMA is worth every minute. The old phrase &amp; quote &quot;anticipation is better than participation&quot;; is not true of this museum. Go time and again - it's the best in the world.,flickrfotografer,"flickrfotografer: crowds,flickrfotografer: waiting,flickrfotografer: steps,flickrfotografer: touristbus,flickrfotografer: summertime,flickrfotografer: mma,flickrfotografer: nyc,flickrfotografer: buslane,flickrfotografer: timewemet2010,The Metropolitan Museum of Art: mma:itwm2010=accepted,flickrfotografer: dianetepperfotodesigncom,Space,Inhabited,exterior,IntExt,EntranceStepsPlaza",-,SpacesIntExt,4764826136,https://www.flickr.com/photos/51739846@N03/4764826136/,http://c2.staticflickr.com/5/4096/4764826136_d8766fc274.jpg,http://c2.staticflickr.com/5/4096/4764826136_d8766fc274.jpg,flickrfotografer,51739846@N03,
SET 27,4766088228.jpg,self portrait,NA,sj ruiz,"sj ruiz: timewemet2010,The Metropolitan Museum of Art: mma:itwm2010=accepted,Space,interior,IntExt,Stairways_Elevator",-,SpacesIntExt,4766088228,https://www.flickr.com/photos/sheri_ruiz/4766088228/,http://c2.staticflickr.com/5/4096/4766088228_6c17cca21c.jpg,http://c2.staticflickr.com/5/4096/4766088228_6c17cca21c.jpg,sj ruiz,51769151@N05,sheri_ruiz
SET 27,4768416123.jpg,time we met for art and music,NA,GCP for Walk and Explore,"GCP for Walk and Explore: timewemet2010,The Metropolitan Museum of Art: mma:itwm2010=accepted,3D,Great_Hall_Balcony,Space,interior,IntExt,Inhabited",-,SpacesIntExt,4768416123,https://www.flickr.com/photos/13858901@N06/4768416123/,http://c2.staticflickr.com/5/4120/4768416123_661c389663.jpg,http://c2.staticflickr.com/5/4120/4768416123_661c389663.jpg,GCP for Walk and Explore,13858901@N06,
SET 27,4769672151.jpg,Metropolitan (Another View),Finally managed to break my apathy and use my camera for the first time in ten months. The interior of the Metropolitan Museum of Art (in NYC) from the first balcony up the stairs.,Thomas Dimson,"Thomas Dimson: nyc,Thomas Dimson: metropolitan,Thomas Dimson: newyork,Thomas Dimson: canoneos40d,Thomas Dimson: art,Thomas Dimson: museum,Thomas Dimson: fisheye,Thomas Dimson: tokina1017mm,Thomas Dimson: usa,Thomas Dimson: architecture,Thomas Dimson: metropolitanmuseum,Thomas Dimson: canon,Space,interior,IntExt,Grand_Staircase",-,SpacesIntExt,4769672151,https://www.flickr.com/photos/thomas_dimson/4769672151/,http://c2.staticflickr.com/5/4073/4769672151_762c3985d8.jpg,http://c2.staticflickr.com/5/4073/4769672151_762c3985d8.jpg,Thomas Dimson,75255041@N00,thomas_dimson
SET 27,4775541623.jpg,The Met at Dusk,"The Met at Dusk.;;I love meandering around the city, you run into such beautiful things.;;July 8, 2010;;168/365;;;",meghan.kathleen,"meghan.kathleen: themet,meghan.kathleen: metropolitanmuseumofart,meghan.kathleen: nyc,meghan.kathleen: newyorkcity,meghan.kathleen: art,meghan.kathleen: museum,meghan.kathleen: dusk,meghan.kathleen: 365,meghan.kathleen: metropolitanmuseum,Space,exterior,IntExt,EntranceStepsPlaza",-,SpacesIntExt,4775541623,https://www.flickr.com/photos/meghankathleen/4775541623/,http://c2.staticflickr.com/5/4094/4775541623_da37010095.jpg,http://c2.staticflickr.com/5/4094/4775541623_da37010095.jpg,meghan.kathleen,31605848@N04,meghankathleen
SET 27,4776668943.jpg,   ,"YOUTH;Metropolitan Kouros;;Greek, Attic, Marble; JUDY AND MICHAEL H. STEINHARDT GALLERY;<a href=http://www.metmuseum.org/about-the-museum/museum-departments/curatorial-departments rel=nofollow>www.metmuseum.org/about-the-museum/museum-departments/cur...</a>;;;<a href=http://video.nytimes.com/video/2007/04/19/arts/1194817123234/the-met-s-new-galleries.html rel=nofollow>video.nytimes.com/video/2007/04/19/arts/1194817123234/the...</a> ;;9.8; <a href=http://www.physicsclassroom.com/Class/1DKin/U1L5b.cfm rel=nofollow>www.physicsclassroom.com/Class/1DKin/U1L5b.cfm</a> ;;..., ? , &quot;&quot; &quot;&quot;. , ..? ;<a href=http://muzofon.com/search/%d0%9d%d0%b0 %d1%81%d0%b2%d0%b5%d1%82 %d0%b8%d0%b7 %d1%82%d0%b5%d0%bd%d0%b8 rel=nofollow>muzofon.com/search/%D0%9D%D0%B0%20%D1%81%D0%B2%D0%B5%D1%8...</a>",ivanich,"ivanich: metropolitan,ivanich: kouros,ivanich: attica,ivanich: greek,ivanich: attic,ivanich: marble,ivanich: michaelkimmelman,ivanich: kimmelman,ivanich: nytimes,ivanich: met,ivanich: themetropolitanmuseumofart,ivanich: youth,ivanich: greekmarble,ivanich: nyc,ivanich: urban,ivanich: builtenvironment,ivanich: themet,ivanich: object,ivanich: 98,ivanich: ,ivanich: newyorkcity,ivanich: newyork,Space,interior,IntExt,SkylightsWindows",-,SpacesIntExt,4776668943,https://www.flickr.com/photos/12745314@N07/4776668943/,http://c2.staticflickr.com/5/4137/4776668943_a575039a51.jpg,http://c2.staticflickr.com/5/4137/4776668943_a575039a51.jpg,ivanich,12745314@N07,
SET 27,4781424134.jpg,CCF06042010_00007,NA,awwsweetie,"awwsweetie: themet,awwsweetie: metropolitanmuseumofartfisheyelomographylomocolornegative4002009manhattannyc,awwsweetie: metropolitanmuseumofartfisheyelomographylomocolorneg,Stylized,3D,Inhabited,exterior,IntExt,EntranceStepsPlaza,Space",-,SpacesIntExt,4781424134,https://www.flickr.com/photos/30676033@N00/4781424134/,http://c2.staticflickr.com/5/4081/4781424134_125bd2d8ea.jpg,http://c2.staticflickr.com/5/4081/4781424134_125bd2d8ea.jpg,awwsweetie,30676033@N00,
SET 27,4781563592.jpg,Stairway to Heaven,"New York, NY - USA;;Actually, it's up to the galleries at the Metropolitan Museum of Art. But the metaphor seemed to fit :-);;The Metropolitan Museum of Art, a.k.a. The Met, is an art museum located on the eastern edge of Central Park. It has a permanent collection containing more than two million works of art, divided into nineteen curatorial departments, and it's one of the largest art galleries in the world.;;<b>About the photo</b>;;EXIF: 11mm, f/2.8, 1/8, ISO 1000, Tokina 11-16mm f/2.8 lens;;B&amp;W conversion in Photoshop.;;You may also like <a href=http://www.flickr.com/photos/carlos_seo/4619771289/>this</a>.",carlos_seo,"carlos_seo: 28,carlos_seo: 1116,carlos_seo: 2010,carlos_seo: america,carlos_seo: art,carlos_seo: black,carlos_seo: bw,carlos_seo: d90,carlos_seo: digital,carlos_seo: gallery,carlos_seo: image,carlos_seo: met,carlos_seo: metropolitan,carlos_seo: metropolitanmuseumofart,carlos_seo: museum,carlos_seo: new,carlos_seo: newyork,carlos_seo: nikon,carlos_seo: ny,carlos_seo: nyc,carlos_seo: photo,carlos_seo: picture,carlos_seo: stairway,carlos_seo: states,carlos_seo: tokina,carlos_seo: united,carlos_seo: usa,carlos_seo: white,carlos_seo: york,Space,interior,IntExt,Grand_Staircase",-,SpacesIntExt,4781563592,https://www.flickr.com/photos/carlos_seo/4781563592/,http://c2.staticflickr.com/5/4081/4781563592_cfd37c05f7.jpg,http://c2.staticflickr.com/5/4081/4781563592_cfd37c05f7.jpg,carlos_seo,54684867@N00,carlos_seo
SET 27,4813694631.jpg,lines 152,Cronopio?,fer 6168,"Cronopio?: themet,Cronopio?: themetropolitanmuseum,Cronopio?: nyc,Cronopio?: manhattan,3D,interior,IntExt,Space",-,SpacesIntExt,4813694631,https://www.flickr.com/photos/cronopio/4813694631/,http://c2.staticflickr.com/5/4142/4813694631_9040260f6e.jpg,http://c2.staticflickr.com/5/4142/4813694631_9040260f6e.jpg,Cronopio?,92713885@N00,cronopio
SET 27,4813695717.jpg,the grid 193,Cronopio?,NA,"Cronopio?: themet,Cronopio?: themetropolitanmuseum,Cronopio?: nyc,Cronopio?: manhattan,Space,IntExt,interior",-,SpacesIntExt,4813695717,https://www.flickr.com/photos/cronopio/4813695717/,http://c2.staticflickr.com/5/4119/4813695717_76520f091c.jpg,http://c2.staticflickr.com/5/4119/4813695717_76520f091c.jpg,Cronopio?,92713885@N00,cronopio
SET 27,4813695929.jpg,light 138,Cronopio?,NA,"Cronopio?: themet,Cronopio?: themetropolitanmuseum,Cronopio?: nyc,Cronopio?: manhattan,Space,interior,IntExt,SkylightsWindows",-,SpacesIntExt,4813695929,https://www.flickr.com/photos/cronopio/4813695929/,http://c2.staticflickr.com/5/4076/4813695929_57c75871f6.jpg,http://c2.staticflickr.com/5/4076/4813695929_57c75871f6.jpg,Cronopio?,92713885@N00,cronopio
SET 27,4813696247.jpg,lights 194,Cronopio?,NA,"Cronopio?: themet,Cronopio?: themetropolitanmuseum,Cronopio?: nyc,Cronopio?: manhattan,Space,interior,IntExt,SkylightsWindows",-,SpacesIntExt,4813696247,https://www.flickr.com/photos/cronopio/4813696247/,http://c2.staticflickr.com/5/4075/4813696247_c04880b331.jpg,http://c2.staticflickr.com/5/4075/4813696247_c04880b331.jpg,Cronopio?,92713885@N00,cronopio
SET 27,4813855235.jpg,taking a break,Susan NYC,NA,"Susan NYC: metropolitanmuseum,Susan NYC: museum,Susan NYC: balcony,Susan NYC: nyc,Susan NYC: l9991014jpg,Susan NYC: takingabreak,Space,Inhabited,interior,IntExt,Great_Hall_Balcony",-,SpacesIntExt,4813855235,https://www.flickr.com/photos/en321/4813855235/,http://c2.staticflickr.com/5/4143/4813855235_f4939b256a.jpg,http://c2.staticflickr.com/5/4143/4813855235_f4939b256a.jpg,Susan NYC,19251296@N00,en321
SET 27,4814314186.jpg,armor 080,Cronopio?,NA,"Cronopio?: themet,Cronopio?: themetropolitanmuseum,Cronopio?: nyc,Cronopio?: manhattan,Space,Inhabited,interior,IntExt,aGallery",-,SpacesIntExt,4814314186,https://www.flickr.com/photos/cronopio/4814314186/,http://c2.staticflickr.com/5/4118/4814314186_1745d7c9f6.jpg,http://c2.staticflickr.com/5/4118/4814314186_1745d7c9f6.jpg,Cronopio?,92713885@N00,cronopio
SET 27,4816559244.jpg,The Met's corner,@NYCphotos-flickr,The Metropolitan Museum of Art,"@NYCphotos-flickr: themetropolitanmuseumofart,@NYCphotos-flickr: met,@NYCphotos-flickr: buildingsnycsky,Description,Space,exterior,IntExt,Facade",-,SpacesIntExt,4816559244,https://www.flickr.com/photos/katie_cat/4816559244/,http://c2.staticflickr.com/5/4078/4816559244_ea9888e989.jpg,http://c2.staticflickr.com/5/4078/4816559244_ea9888e989.jpg,@NYCphotos-flickr,8813477@N04,katie_cat
SET 27,4836368214.jpg,Walk this way,dnskct,Metropolitan Museum - NYC - July 4 2010,"dnskct: metropolitanmuseum,dnskct: nyc,Description,Space,Inhabited,interior,IntExt,aGallery",-,SpacesIntExt,4836368214,https://www.flickr.com/photos/daskin/4836368214/,http://c2.staticflickr.com/5/4110/4836368214_67c7a62b9f.jpg,http://c2.staticflickr.com/5/4110/4836368214_67c7a62b9f.jpg,dnskct,20443582@N00,daskin
SET 28,2877039111.jpg,Metropolitan Museum of Art,alex.atallah,"The Met, New York Ciy -- Sept 2008","alex.atallah: nyc,alex.atallah: newyorkcity,alex.atallah: gothamist,alex.atallah: manhattan,alex.atallah: metropolitanmuseumofart,alex.atallah: met,alex.atallah: themet,alex.atallah: museum,alex.atallah: art,alex.atallah: hall,alex.atallah: blackandwhite,alex.atallah: canon,alex.atallah: timewemet2010,The Metropolitan Museum of Art: mma:itwm2010=accepted,Space,interior,IntExt,Inhabited,Grand_Staircase",-,SpacesIntExt,2877039111,https://www.flickr.com/photos/21624189@N05/2877039111/,http://c2.staticflickr.com/4/3153/2877039111_bcdb0e2016.jpg,http://c2.staticflickr.com/4/3153/2877039111_bcdb0e2016.jpg,alex.atallah,21624189@N05,
SET 28,3622406799.jpg,reflex 346,Cronopio?,NA,"Cronopio?: nyc,Cronopio?: themet,Cronopio?: metropolitanmuseum,Space,IntExt,interior",-,SpacesIntExt,3622406799,https://www.flickr.com/photos/cronopio/3622406799/,http://c2.staticflickr.com/4/3395/3622406799_347a47654d.jpg,http://c2.staticflickr.com/4/3395/3622406799_347a47654d.jpg,Cronopio?,92713885@N00,cronopio
SET 28,3622409841.jpg,met 307,Cronopio?,see large,"Cronopio?: nyc,Cronopio?: themet,Cronopio?: metropolitanmuseum,Space,Inhabited,interior,IntExt,Great_Hall",-,SpacesIntExt,3622409841,https://www.flickr.com/photos/cronopio/3622409841/,http://c2.staticflickr.com/4/3543/3622409841_3f16b60fab.jpg,http://c2.staticflickr.com/4/3543/3622409841_3f16b60fab.jpg,Cronopio?,92713885@N00,cronopio
SET 28,3623225610.jpg,met 348,Cronopio?,fer pete; see large,"Cronopio?: nyc,Cronopio?: themet,Space,interior,IntExt,SkylightsWindows",-,SpacesIntExt,3623225610,https://www.flickr.com/photos/cronopio/3623225610/,http://c2.staticflickr.com/4/3379/3623225610_1003dece93.jpg,http://c2.staticflickr.com/4/3379/3623225610_1003dece93.jpg,Cronopio?,92713885@N00,cronopio
SET 28,3767176184.jpg,Met,mpirrocco,NA,"mpirrocco: nyc,Space,IntExt,exterior",-,SpacesIntExt,3767176184,https://www.flickr.com/photos/pirrocco/3767176184/,http://c2.staticflickr.com/4/3570/3767176184_bca0e4757a.jpg,http://c2.staticflickr.com/4/3570/3767176184_bca0e4757a.jpg,mpirrocco,47349057@N00,pirrocco
SET 28,3885606741.jpg,NA,Photo Poems,NA,"Photo Poems: timewemet2010,The Metropolitan Museum of Art: mma:itwm2010=accepted,Space,interior,IntExt,Stairways_Elevator",-,SpacesIntExt,3885606741,https://www.flickr.com/photos/simonphotosforyou/3885606741/,http://c2.staticflickr.com/3/2435/3885606741_6da55fc438.jpg,http://c2.staticflickr.com/3/2435/3885606741_6da55fc438.jpg,Photo Poems,41876256@N05,simonphotosforyou
SET 28,4456445336.jpg,Metropolitan Museum NYC,MurcielagoLP640Rd,MET,"MurcielagoLP640Rd: met,MurcielagoLP640Rd: nyc,Space,Inhabited,exterior,IntExt,EntranceStepsPlaza",-,SpacesIntExt,4456445336,https://www.flickr.com/photos/murcielagolp640rd/4456445336/,http://c2.staticflickr.com/5/4040/4456445336_7d4251e9c9.jpg,http://c2.staticflickr.com/5/4040/4456445336_7d4251e9c9.jpg,MurcielagoLP640Rd,48631549@N04,murcielagolp640rd
SET 28,4515463447.jpg,Jacob and Mark on steps of Met,PamelaRosen,NA,"NA,Space,Inhabited,exterior,IntExt,EntranceStepsPlaza",-,SpacesIntExt,4515463447,https://www.flickr.com/photos/pamrosen/4515463447/,http://c2.staticflickr.com/3/2689/4515463447_73759c15b2.jpg,http://c2.staticflickr.com/3/2689/4515463447_73759c15b2.jpg,PamelaRosen,8981005@N07,pamrosen
SET 28,4564038569.jpg,NA,Single Linds Reflex,"<a href=http://singlelindsreflex.com/2010/05/12/fogliaautunnale/ rel=nofollow>Single Linds Reflex</a>;;Central Park;New York, NY;November 2010","Single Linds Reflex: 2009,Single Linds Reflex: autumn,Single Linds Reflex: centralpark,Single Linds Reflex: fall,Single Linds Reflex: leaf,Single Linds Reflex: leaves,Single Linds Reflex: metropolitanmuseumofart,Single Linds Reflex: ny,Single Linds Reflex: newyork,Single Linds Reflex: november,Single Linds Reflex: gothamist,Single Linds Reflex: uppereastside,Single Linds Reflex: museum,Single Linds Reflex: wind,Single Linds Reflex: vent,3D,Inhabited,exterior,IntExt,Space",-,SpacesIntExt,4564038569,https://www.flickr.com/photos/lindsaydubs/4564038569/,http://c2.staticflickr.com/4/3311/4564038569_fe3e8208e5.jpg,http://c2.staticflickr.com/4/3311/4564038569_fe3e8208e5.jpg,Single Linds Reflex,41289544@N03,lindsaydubs
SET 28,4564687126.jpg,NA,Single Linds Reflex,";<a href=http://singlelindsreflex.com/2010/05/03/portrait/ rel=nofollow>Single Linds Reflex|Self Portrait</a>;On the steps of the Met;Metropolitan Museum of New York;New York, NY;November 2009","Single Linds Reflex: 2009,Single Linds Reflex: fifthavenue,Single Linds Reflex: metropolitanmuseum,Single Linds Reflex: museummile,Single Linds Reflex: nyc,Single Linds Reflex: newyork,Single Linds Reflex: november,Single Linds Reflex: selfportrait,Single Linds Reflex: stairs,Single Linds Reflex: steps,Single Linds Reflex: uppereastside,Single Linds Reflex: gawker,Description,Space,Inhabited,exterior,IntExt,EntranceStepsPlaza",-,SpacesIntExt,4564687126,https://www.flickr.com/photos/lindsaydubs/4564687126/,http://c2.staticflickr.com/5/4069/4564687126_d0a54682e5.jpg,http://c2.staticflickr.com/5/4069/4564687126_d0a54682e5.jpg,Single Linds Reflex,41289544@N03,lindsaydubs
SET 28,4604672477.jpg,IMG_9569,Peter I. Fifield Photography,NA,"Peter I. Fifield Photography: newyork,Peter I. Fifield Photography: manhattan,Peter I. Fifield Photography: metropolitanmuseumofart,Space,interior,IntExt,Stairways_Elevator",-,SpacesIntExt,4604672477,https://www.flickr.com/photos/12661757@N02/4604672477/,http://c2.staticflickr.com/5/4064/4604672477_8dc5be4271.jpg,http://c2.staticflickr.com/5/4064/4604672477_8dc5be4271.jpg,Peter I. Fifield Photography,12661757@N02,
SET 28,4605279620.jpg,IMG_9561,Peter I. Fifield Photography,NA,"Peter I. Fifield Photography: newyork,Peter I. Fifield Photography: manhattan,Peter I. Fifield Photography: metropolitanmuseumofart,Space,interior,IntExt",-,SpacesIntExt,4605279620,https://www.flickr.com/photos/12661757@N02/4605279620/,http://c2.staticflickr.com/5/4057/4605279620_fb4139b489.jpg,http://c2.staticflickr.com/5/4057/4605279620_fb4139b489.jpg,Peter I. Fifield Photography,12661757@N02,
SET 28,4613755345.jpg,IMG_5359,Susan NYC,NA,"Susan NYC: met,Susan NYC: museum,Susan NYC: dendur,Susan NYC: pool,Susan NYC: reflection,Susan NYC: pennies,Susan NYC: windows,Susan NYC: canon,Susan NYC: powershot,Susan NYC: s80,Susan NYC: 2010,Susan NYC: reflections,Susan NYC: nyc,Space,Inhabited,IntExt,interior",-,SpacesIntExt,4613755345,https://www.flickr.com/photos/en321/4613755345/,http://c2.staticflickr.com/5/4067/4613755345_80b2bc1aca.jpg,http://c2.staticflickr.com/5/4067/4613755345_80b2bc1aca.jpg,Susan NYC,19251296@N00,en321
SET 28,4614383496.jpg,IMG_5357,Susan NYC,NA,"Susan NYC: museum,Susan NYC: met,Susan NYC: nyc,Susan NYC: dendur,Susan NYC: 2010,Space,Inhabited,IntExt,interior",-,SpacesIntExt,4614383496,https://www.flickr.com/photos/en321/4614383496/,http://c2.staticflickr.com/5/4022/4614383496_f3cbc8dfed.jpg,http://c2.staticflickr.com/5/4022/4614383496_f3cbc8dfed.jpg,Susan NYC,19251296@N00,en321
SET 28,4648391387.jpg,met cafeteria,Adam Freidin,"yes, I photoshopped the colors a bit. But I'm running a minolta with no lightmeter, inside, 200 asa film.","Adam Freidin: film,Adam Freidin: newyorkcity,Adam Freidin: minoltasrt201,Adam Freidin: metropolitanmuseum,Adam Freidin: timewemet2010,The Metropolitan Museum of Art: mma:itwm2010=accepted,Space,Inhabited,interior,IntExt,Cafe",-,SpacesIntExt,4648391387,https://www.flickr.com/photos/-adam/4648391387/,http://c2.staticflickr.com/5/4007/4648391387_e375fa5c99.jpg,http://c2.staticflickr.com/5/4007/4648391387_e375fa5c99.jpg,Adam Freidin,35908889@N04,-adam
SET 28,4648917000.jpg,metropolitan,tmadaras,NA,"tmadaras: manhattan,tmadaras: museum,tmadaras: newyork,Space,Inhabited,interior,IntExt,Great_Hall",-,SpacesIntExt,4648917000,https://www.flickr.com/photos/thelmamadaras/4648917000/,http://c2.staticflickr.com/5/4022/4648917000_3271f1a9e3.jpg,http://c2.staticflickr.com/5/4022/4648917000_3271f1a9e3.jpg,tmadaras,50192130@N04,thelmamadaras
SET 28,4654164580.jpg,TheVine_AmericanWing_TheMET(16),rverc,<a href=http://bighugelabs.com/onblack.php?id=4654164580&amp;size=large rel=nofollow>View On Black</a>,"rverc: metropolitanmusuem,rverc: americanwing,rverc: thevine,rverc: reflection,rverc: harrietwhitneyfrishmuth,Space,interior,IntExt,American_space",-,SpacesIntExt,4654164580,https://www.flickr.com/photos/rverc/4654164580/,http://c2.staticflickr.com/5/4007/4654164580_e22c4e7121.jpg,http://c2.staticflickr.com/5/4007/4654164580_e22c4e7121.jpg,rverc,26270547@N07,rverc
SET 28,4672997262.jpg,MMA060410 (1),cjn212,A two-parter:;The Brooklyn Museum's collection at the Met - faboo!;<a href=http://www.metmuseum.org/special/se_event.asp?OccurrenceId= rel=nofollow>www.metmuseum.org/special/se_event.asp?OccurrenceId=</a>;Next stop- Brooklyn. ;<a href=http://www.brooklynmuseum.org/exhibitions/american_high_style/ rel=nofollow>www.brooklynmuseum.org/exhibitions/american_high_style/</a>,"cjn212: mma,cjn212: 060410,cjn212: 2010,cjn212: grotto,Space,Inhabited,interior,IntExt",-,SpacesIntExt,4672997262,https://www.flickr.com/photos/cjn212/4672997262/,http://c2.staticflickr.com/2/1268/4672997262_e137b602c5.jpg,http://c2.staticflickr.com/2/1268/4672997262_e137b602c5.jpg,cjn212,24940787@N02,cjn212
SET 28,4685358375.jpg,Metropolitan Museum of Art,Sepavo,The Great Hal,"Sepavo: metropolitanmuseumofart,Sepavo: themet,Sepavo: newyorkcity,Sepavo: greathall,Sepavo: arches,Sepavo: interiors,Sepavo: nyc,Sepavo: manhattan,Sepavo: museummile,Sepavo: 5thavenue,Sepavo: secondfloor,Sepavo: architecture,Sepavo: building,Sepavo: beauxarts,Sepavo: architectural,Sepavo: domes,Sepavo: tourism,Sepavo: travel,Sepavo: visit,Space,interior,IntExt,Great_Hall_Balcony",-,SpacesIntExt,4685358375,https://www.flickr.com/photos/sepavo/4685358375/,http://c2.staticflickr.com/5/4044/4685358375_f912a52b8e.jpg,http://c2.staticflickr.com/5/4044/4685358375_f912a52b8e.jpg,Sepavo,92753095@N00,sepavo
SET 28,4685991460.jpg,grand hall,Sepavo,NA,"NA,Space,Inhabited,interior,IntExt,Great_Hall",-,SpacesIntExt,4685991460,https://www.flickr.com/photos/sepavo/4685991460/,http://c2.staticflickr.com/5/4027/4685991460_2821616275.jpg,http://c2.staticflickr.com/5/4027/4685991460_2821616275.jpg,Sepavo,92753095@N00,sepavo
SET 28,4686546481.jpg,Metropolitan Museum of Art,agranek,NA,"agranek: newyorkcity,agranek: newyork,agranek: uppereastside,agranek: fifthavenue,agranek: metropolitanmuseumofart,agranek: museum,agranek: column,agranek: arch,agranek: nophotos,agranek: noflash,agranek: welcome,agranek: sign,agranek: metropolitanmuseum,agranek: greathall,agranek: fluted,agranek: timewemet2010,The Metropolitan Museum of Art: mma:itwm2010=accepted,Space,interior,IntExt,Great_Hall",-,SpacesIntExt,4686546481,https://www.flickr.com/photos/mandilyn/4686546481/,http://c2.staticflickr.com/5/4065/4686546481_230ddfebf6.jpg,http://c2.staticflickr.com/5/4065/4686546481_230ddfebf6.jpg,agranek,10103336@N06,mandilyn
