"Category","File Name","Job Identifier","Title","Creator","Description","Keywords","Artwork_Type"
"SET 02","13024906324.jpg","-","New York - Metropolitan Museum of Art","Allan482","Robert Lehman Collection","Allan482: newyork,Allan482: usa,Allan482: metmuseum,Allan482: museum,Allan482: fujixe1,Allan482: fujinon18mm,Allan482: fuji18mm,2D,Art2or3,multiple,Artwork_number,painting,Artwork","Painting"
"SET 02","11881447734.jpg","-","The Metropolitan Museum of Art","Alex E. Pajares","NA","NA,2D,Art2or3,single,Artwork_number,painting,Artwork","Painting"
"SET 02","11881331343.jpg","-","The Metropolitan Museum of Art","Alex E. Pajares","NA","NA,2D,Art2or3,single,Artwork_number,painting,Artwork","Painting"
"SET 02","11881325983.jpg","29.100.370","The Metropolitan Museum of Art","Alex E. Pajares","NA  addl The Little Fourteen-Year-Old Dancer Edgar Degas (French, Paris 1834–1917 Paris) Date: model executed ca. 1880, cast 1922 Medium: Bronze, partially tinted, with cotton skirt and satin hair ribbon; wood base Accession Number: 29.100.370 On view in Gallery 815","NA,2D,Art2or3,3D,multiple,Artwork_number,Artwork,sculpture,painting_and_sculpture","Sculpture"
"SET 02","11881039885.jpg","-","The Metropolitan Museum of Art","Alex E. Pajares","NA","NA,2D,Art2or3,Inhabited,multiple,Artwork_number,painting,Artwork","Painting"
"SET 02","11881043135.jpg","-","The Metropolitan Museum of Art","Alex E. Pajares","NA","NA,2D,Art2or3,Inhabited,multiple,Artwork_number,painting,Artwork","Painting"
"SET 02","11881010545.jpg","1977.384.1","The Metropolitan Museum of Art","Alex E. Pajares","NA  addl Michelangelo Buonarroti (1475–1564) Daniele da Volterra (Daniele Ricciarelli) (Italian, Volterra 1509–1566 Rome) Date: probably ca. 1544 Medium: Oil on wood Accession Number: 1977.384.1 On view in Gallery 609","NA,2D,Art2or3,single,Artwork_number,painting,Artwork","Painting"
"SET 02","11881038395.jpg","-","The Metropolitan Museum of Art","Alex E. Pajares","NA","NA,2D,Art2or3,Inhabited,multiple,Artwork_number,painting,Artwork","Painting"
"SET 02","11881030285.jpg","-","The Metropolitan Museum of Art","Alex E. Pajares","NA","NA,2D,Art2or3,single,Artwork_number,full,Framing,painting,Artwork","Painting"
"SET 02","11881008935.jpg","1984.433.16","The Metropolitan Museum of Art","Alex E. Pajares","NA  addl Nasturtiums with the Painting 'Dance' I Henri Matisse (French, Le Cateau-Cambrésis 1869–1954 Nice) Date: 1912 Medium: Oil on canvas Accession Number: 1984.433.16 On view in Gallery 830","NA,2D,Art2or3,Inhabited,single,Artwork_number,full,Framing,painting,Artwork","Painting"
"SET 02","11879454266.jpg","1988.183","The Innocent Eye Test","Eddie C3","NA  addl The Innocent Eye Test Mark Tansey (American, born San Jose, California 1949) Date: 1981 Medium: Oil on canvas Accession Number: 1988.183 On view in Gallery 915","Eddie C3: newyorkcity,Eddie C3: manhattan,Eddie C3: uppereastside,Eddie C3: nyc,Eddie C3: metropolitanmuseumofart,Eddie C3: metropolitanmuseum,Eddie C3: museums,Eddie C3: marktansey,Eddie C3: theinnocenteyetest,2D,Art2or3,single,Artwork_number,painting,Artwork","Painting"
"SET 02","11881895076.jpg","17.120.204","The Metropolitan Museum of Art","Alex E. Pajares","NA  addl  Charlotte du Val d'Ognes (died 1868) Marie Denise Villers (French, Paris 1774–1821 Paris (?)) Date: 1801 Medium: Oil on canvas Accession Number: 17.120.204 On view in Gallery 613","NA,2D,Art2or3,single,Artwork_number,painting,Artwork","Painting"
"SET 02","11881862576.jpg","-","The Metropolitan Museum of Art","Alex E. Pajares","NA","NA,2D,Art2or3,multiple,Artwork_number,one-focal,painting,Artwork","Painting"
"SET 02","12182901544.jpg","-","Bull's Eye","Eddie C3","NA","Eddie C3: newyorkcity,Eddie C3: nyc,Eddie C3: metropolitanmuseumofart,Eddie C3: metropolitanmuseum,2D,Art2or3,Inhabited,single,Artwork_number,full,Framing,painting,Artwork","Painting"
"SET 02","3017591168.jpg","-","It's Good to be King","Sneferu's Cat","NA","Sneferu's Cat: museum,Sneferu's Cat: art,Sneferu's Cat: timewemet,3D,Art2or3,2D,single,Artwork_number,partial,Framing,Artwork,decorative_object","Decorative_Object"
"SET 02","10590708193.jpg","-","XE1-05-22-13-451","a.cadore","NA","a.cadore: themetropolitanmuseumofart,a.cadore: metropolitanmuseum,a.cadore: xe1,a.cadore: zeissbiogon35mmf2,a.cadore: zeiss,a.cadore: fujifilm,a.cadore: biogont235,a.cadore: fujifilmxe1,a.cadore: europeanpaintingsthemet,European,Department,Art2or3,2D,Inhabited,single,Artwork_number,partial,Framing,painting,Artwork","Painting"
"SET 02","9077998732.jpg","50.145.9ab","JEF_9474","jeffhickman36","NA  addl google image The Annunciation Gerard David (Netherlandish, Oudewater ca. 1455–1523 Bruges) Date: 1506 Medium: Oil on wood Accession Number: 50.145.9ab On view in Gallery 640","NA,Art2or3,single,Artwork_number,2D,painting,Artwork","Painting"
"SET 02","9077998336.jpg","59.32","JEF_9482","jeffhickman36","NA  addl google image The Immaculate Conception Guido Reni (Italian, Bologna 1575–1642 Bologna) Date: 1627 Medium: Oil on canvas Accession Number: 59.32 On view in Gallery 601","NA,Art2or3,single,Artwork_number,2D,painting,Artwork","Painting"
"SET 02","9078000044.jpg","49.107","JEF_9463","jeffhickman36","NA  addl google image Still Life with a Skull and a Writing Quill Pieter Claesz (Dutch, Berchem? 1596/97–1660 Haarlem) Date: 1628 Medium: Oil on wood Accession Number: 49.107 On view in Gallery 635","NA,Art2or3,single,Artwork_number,2D,painting,Artwork","Painting"
"SET 02","13007857415.jpg","-","_MG_2408","lynn2356","NA","lynn2356: woman,lynn2356: metropolitanmuseum,lynn2356: lynnsavarese,lynn2356: contemplation,Art2or3,single,Artwork_number,2D,painting,Artwork","Painting"
"SET 02","13007940573.jpg","-","_MG_2404","lynn2356","NA","lynn2356: woman,lynn2356: metropolitanmuseum,lynn2356: lynnsavarese,lynn2356: contemplation,Art2or3,single,Artwork_number,2D,painting,Artwork","Painting"
"SET 02","13008240434.jpg","-","_MG_4233","lynn2356","NA","lynn2356: woman,lynn2356: metropolitanmuseum,lynn2356: lynnsavarese,lynn2356: contemplation,Art2or3,single,Artwork_number,2D,Framing,painting,Artwork","Painting"
"SET 02","11783621595.jpg","-","XE1-12-31-13-145","a.cadore","NA","a.cadore: fujifilm,a.cadore: themetropolitanmuseumofart,a.cadore: metropolitanmuseum,a.cadore: museum,a.cadore: fujifilmxe1,a.cadore: xe1,a.cadore: zeissbiogon35mmf2,a.cadore: biogont235,a.cadore: carlzeiss,a.cadore: zeiss,Art2or3,Inhabited,single,Artwork_number,2D,painting,Artwork","Painting"
"SET 02","10771529834.jpg","-","Gold bracelet in Metropolitan Museum of Art","Xiphoid8","Finely crafted golden bracelet in Metropolitan Museum of Art, New York City","Xiphoid8: metropolitanmuseumofart,Xiphoid8: met,Xiphoid8: themet,Xiphoid8: themetnyc,Xiphoid8: metnyc,Xiphoid8: metnewyorkcity,Xiphoid8: newyorkcity,Xiphoid8: museum,Xiphoid8: artmuseum,Xiphoid8: artifacts,Xiphoid8: relics,Xiphoid8: history,Xiphoid8: museumpiece,Xiphoid8: museumofart,Xiphoid8: nycmuseum,Xiphoid8: goldbracelet,Xiphoid8: goldenbracelet,Xiphoid8: bracelet,Xiphoid8: ancientgoldenbracelet,Xiphoid8: ancientgoldbracelet,Xiphoid8: ancientbracelet,Xiphoid8: gold,Ancient,Department,3D,Art2or3,Description,single,Artwork_number,full,Framing,jewelry,Artwork","Jewelry"
"SET 02","10771633753.jpg","-","Ancient decorative gold face bracelet","Xiphoid8","Ancient decorative gold face bracelet at Metropolitan Museum of Art, New York City","Xiphoid8: metropolitanmuseumofart,Xiphoid8: met,Xiphoid8: themet,Xiphoid8: themetnyc,Xiphoid8: metnyc,Xiphoid8: metnewyorkcity,Xiphoid8: newyorkcity,Xiphoid8: museum,Xiphoid8: artmuseum,Xiphoid8: artifacts,Xiphoid8: relics,Xiphoid8: history,Xiphoid8: museumpiece,Xiphoid8: museumofart,Xiphoid8: nycmuseum,Xiphoid8: gold,Xiphoid8: bracelet,Xiphoid8: goldbracelet,Xiphoid8: goldenbracelet,Xiphoid8: goldenfacebracelet,Xiphoid8: ancientbracelet,Xiphoid8: ancientgoldbracelet,Xiphoid8: ancientgoldenbracelet,Ancient,Department,3D,Art2or3,Description,single,Artwork_number,full,Framing,jewelry,Artwork","Jewelry"
"SET 02","10590490584.jpg","-","XE1-05-22-13-483","a.cadore","NA","a.cadore: themetropolitanmuseumofart,a.cadore: metropolitanmuseum,a.cadore: xe1,a.cadore: zeissbiogon35mmf2,a.cadore: zeiss,a.cadore: fujifilm,a.cadore: biogont235,a.cadore: fujifilmxe1,3D,Art2or3,Inhabited,single,Artwork_number,partial,Framing,sculpture,Artwork","Sculpture"
"SET 02","10771430106.jpg","30.3.3","Headless Hatshepsut granite Egyptian sculpture","Xiphoid8","Headless Hatshepsut black granite Egyptian sculpture at Metropolitan Museum of Art, New York City  Hatshepsut Wearing the khat Headdress Date: ca. 1479–1458 B.C. Medium: Diorite Accession Number: 30.3.3 On view in Gallery 115","Xiphoid8: metropolitanmuseumofart,Xiphoid8: met,Xiphoid8: themet,Xiphoid8: themetnyc,Xiphoid8: metnyc,Xiphoid8: metnewyorkcity,Xiphoid8: newyorkcity,Xiphoid8: museum,Xiphoid8: artmuseum,Xiphoid8: artifacts,Xiphoid8: relics,Xiphoid8: history,Xiphoid8: museumpiece,Xiphoid8: museumofart,Xiphoid8: nycmuseum,Xiphoid8: headlessstatue,Xiphoid8: headlessegyptianstatue,Xiphoid8: egyptianstatue,Xiphoid8: hatshepsutstatue,Xiphoid8: hatshepsut,Xiphoid8: hatshepsutgod,Xiphoid8: hatshepsutgoddess,Xiphoid8: granitestatue,Xiphoid8: blackgranite,Xiphoid8: blackgranitestatue,Egyptian_Art,Department,3D,Art2or3,Description,single,Artwork_number,partial,Framing,sculpture,Artwork","Sculpture"
"SET 02","10771659753.jpg","15.8.4","Goddess Sakhmet Granite Egyptian statues","Xiphoid8","Granite Egyptian statues of goddess Sakhmet at Metropolitan Museum of Art, New York City  addl Statue of the Goddess Sakhmet Date: ca. 1390–1352 B.C. Medium: Granodiorite Accession Number: 15.8.4 On view in Gallery 131","Xiphoid8: metropolitanmuseumofart,Xiphoid8: met,Xiphoid8: themet,Xiphoid8: themetnyc,Xiphoid8: metnyc,Xiphoid8: metnewyorkcity,Xiphoid8: newyorkcity,Xiphoid8: museum,Xiphoid8: artmuseum,Xiphoid8: artifacts,Xiphoid8: relics,Xiphoid8: history,Xiphoid8: museumpiece,Xiphoid8: museumofart,Xiphoid8: nycmuseum,Xiphoid8: granitestatues,Xiphoid8: graniteegyptianstatues,Xiphoid8: sakhmet,Xiphoid8: goddesssakhmet,Xiphoid8: sakhmetgoddess,Xiphoid8: granitesakhmetstatue,Egyptian_Art,Department,3D,Art2or3,Description,multiple,Artwork_number,sculpture,Artwork","Sculpture"
"SET 02","10970504944.jpg","-","The Boxer  TheMET(5)","rverc","End of Round 1...taking a break...Round 2 coming up.","NA,3D,Art2or3,multiple,Artwork_number,one-focal,sculpture,Artwork","Sculpture"
"SET 02","10952782676.jpg","10.31","2013-11-11 - Nineteenth-century European art - Aguste Rodin - Pygmalion and Galatea - Sculpture","zigwaffle"," addl Pygmalion and Galatea Auguste Rodin (French, Paris 1840–1917 Meudon) Date: modeled in 1889, executed ca. 1908–9 Medium: Marble Accession Number: 10.31 On view in Gallery 800 ","zigwaffle: 2013,zigwaffle: art,zigwaffle: metropolitanmuseumofart,zigwaffle: nyc,zigwaffle: newyork,zigwaffle: rodin,zigwaffle: sculpture,3D,Art2or3,Artwork_number,multiple,one-focal,sculpture,Artwork","Sculpture"
"SET 02","11075714703.jpg","-","NA","kevinlloyd639","NA","kevinlloyd639: templeofdendur,kevinlloyd639: metropolitanmuseum,3D,Art2or3,Artwork_number,one-focal,multiple,sculpture,Artwork","Sculpture"
"SET 02","11075653804.jpg","-","NA","kevinlloyd639","NA","kevinlloyd639: templeofdendur,kevinlloyd639: metropolitanmuseum,3D,Art2or3,single,Artwork_number,partial,Framing,sculpture,Artwork","Sculpture"
"SET 02","11144421966.jpg","-","European Sculpture Court","Joe Josephs: 1,355,720 views - thank you","Metropolitan Museum of Art;New York City","'Joe Josephs: 1,355,720 views - thank you: museums,Joe Josephs: 1,355,720 views - thank you: met,Joe Josephs: 1,355,720 views - thank you: metropolitanmuseumofart,Joe Josephs: 1,355,720 views - thank you: art,Joe Josephs: 1,355,720 views - thank you: artmuseums,Joe Josephs: 1,355,720 views - thank you: newyorkcity,Joe Josephs: 1,355,720 views - thank you: joejosephs,Joe Josephs: 1,355,720 views - thank you: nikon58mm14g,Joe Josephs: 1,355,720 views - thank you: nikond800e,Joe Josephs: 1,355,720 views - thank you: ancientrome,Joe Josephs: 1,355,720 views - thank you: ancientgreece,Joe Josephs: 1,355,720 views - thank you: ancientromanart,Joe Josephs: 1,355,720 views - thank you: ancientgreekart,Joe Josephs: 1,355,720 views - thank you: scuplture,Joe Josephs: 1,355,720 views - thank you: statues,Joe Josephs: 1,355,720 views - thank you: copyrightjoejosephsphotography,Joe Josephs: 1,355,720 views - thank you: copyrightjoejosephs2013,',Joe Josephs: 1,355,720 views - thank you: metropolitanmuseumofar,Joe Josephs: 1,355,720 views - thank you: copyrightjoejosephspho,Joe Josephs: 1,355,720 views - thank you: copyrightjoejosephs201,Ancient,Department,Greek_Roman_Art,3D,Art2or3,Description,multiple,Artwork_number,one-focal,sculpture,Artwork","Sculpture"
"SET 02","11296288545.jpg","-","The Boxer and the Art Critics","CVerwaal","&quot;Boxer at Rest&quot; , Greek, Hellenistic period, late 4th2nd century B.C. - Metropolitan Museum of Art, New York City.;Panasonic G3 with the Leica DG Summilux 25mm/f1.4 lens.;","CVerwaal: metropolitanmuseumofart,CVerwaal: nyc,CVerwaal: newyork,CVerwaal: hellenisticart,CVerwaal: sculpture,CVerwaal: boxeratrest,CVerwaal: artcritics,CVerwaal: panasonicg3,CVerwaal: leicadgsummilux25f14,CVerwaal: microfourthirds,Greek,Department,3D,Art2or3,Description,Inhabited,single,Artwork_number,partial,Framing,sculpture,Artwork","Sculpture"
"SET 02","11372932026.jpg","67.250","Ugolino and His Sons","Joe Josephs: 1,355,720 views - thank you","Metropolitan Museum of Art;New York City  addl Ugolino and His Sons Jean-Baptiste Carpeaux (French, Valenciennes 1827–1875 Courbevoie) Date: 1865–67 Medium: Saint-Béat marble Accession Number: 67.250 On view in Gallery 999","'Joe Josephs: 1,355,720 views - thank you: met,Joe Josephs: 1,355,720 views - thank you: metropolitanmuseumofart,Joe Josephs: 1,355,720 views - thank you: art,Joe Josephs: 1,355,720 views - thank you: artmuseums,Joe Josephs: 1,355,720 views - thank you: newyorkcity,Joe Josephs: 1,355,720 views - thank you: nikon58mm14g,Joe Josephs: 1,355,720 views - thank you: nikond800e,Joe Josephs: 1,355,720 views - thank you: joejosephs,Joe Josephs: 1,355,720 views - thank you: culture,Joe Josephs: 1,355,720 views - thank you: museums,Joe Josephs: 1,355,720 views - thank you: ancientrome,Joe Josephs: 1,355,720 views - thank you: ancientgreece,Joe Josephs: 1,355,720 views - thank you: ancientromanart,Joe Josephs: 1,355,720 views - thank you: ancientgreekart,Joe Josephs: 1,355,720 views - thank you: sculpture,Joe Josephs: 1,355,720 views - thank you: mythology,Joe Josephs: 1,355,720 views - thank you: copyrightjoejosephsphotography,Joe Josephs: 1,355,720 views - thank you: copyrightjoejosephs2013,',Joe Josephs: 1,355,720 views - thank you: metropolitanmuseumofar,Joe Josephs: 1,355,720 views - thank you: copyrightjoejosephspho,Joe Josephs: 1,355,720 views - thank you: copyrightjoejosephs201,Ancient,Department,Greek_Roman_Art,3D,Art2or3,Description,single,Artwork_number,partial,Framing,sculpture,Artwork","Sculpture"
"SET 02","9858444596.jpg","-","X100-09-06-12--581-2","a.cadore","NA","a.cadore: fujifilmx100,a.cadore: x100,a.cadore: metropolitanmuseum,a.cadore: themetropolitanmuseumofart,3D,Art2or3,Inhabited,multiple,Artwork_number,one-focal,sculpture,Artwork","Sculpture"
"SET 02","9080416794.jpg","-","JEF_9808","jeffhickman36","NA","NA,3D,Art2or3,single,Artwork_number,full,Framing,sculpture,Artwork","Sculpture"
"SET 02","9080408228.jpg","40.11.1a","Marble head of Emperor Caracalla (Marcus Aurelius Severus Antoninus Augustus)","jeffhickman36","Roman A.D. 212-217  addl Marble portrait of the emperor Caracalla Date: A.D. 212–217 Medium: Marble Accession Number: 40.11.1a On view in Gallery 169","NA,Roman,Department,3D,Art2or3,single,Artwork_number,full,Framing,sculpture,Artwork","Sculpture"
"SET 02","9080405182.jpg","08.258.47","Marble head of Emperor Augustus","jeffhickman36","Roman A.D. 14-37  addl Marble portrait of the emperor Augustus Date: ca. A.D. 14–37 Medium: Marble Accession Number: 08.258.47 On view in Gallery 166","NA,Roman,Department,3D,Art2or3,single,Artwork_number,full,Framing,sculpture,Artwork","Sculpture"
"SET 02","9080407962.jpg","2011.87","Marble portrait bust of Severus Alexander","jeffhickman36","Roman 230-235 A.D..  addl Marble portrait bust of Severus Alexander Date: ca. A.D. 230–235 Medium: marble Accession Number: 2011.87 On view in Gallery 169","NA,Roman,Department,3D,Art2or3,single,Artwork_number,full,Framing,sculpture,Artwork","Sculpture"
"SET 02","9078190623.jpg","38.27","Marble funerary altar of Cominia Tyche","jeffhickman36","Roman A.D. 90-100  addl Marble funerary altar of Cominia Tyche Date: ca. A.D. 90–100 Medium: Marble Accession Number: 38.27 On view in Gallery 162","NA,Roman,Department,3D,Art2or3,single,Artwork_number,full,Framing,sculpture,Artwork","Sculpture"
"SET 02","9078187493.jpg","-","JEF_9828","jeffhickman36","NA","NA,3D,Art2or3,single,Artwork_number,full,Framing,sculpture,Artwork","Sculpture"
"SET 02","9078184163.jpg","1990.247","Hope of Dionysos","jeffhickman36","NA  addl Statue of Dionysos leaning on a female figure ('Hope Dionysos') Restored by Pacetti, Vincenzo Date: 27 B.C.–A.D. 68 Medium: Marble Accession Number: 1990.247 On view in Gallery 162","NA,3D,Art2or3,single,Artwork_number,full,Framing,sculpture,Artwork","Sculpture"
"SET 02","9078180733.jpg","-","JEF_9877","jeffhickman36","NA","NA,3D,Art2or3,single,Artwork_number,full,Framing,sculpture,Artwork","Sculpture"
"SET 02","9078011284.jpg","-","JEF_9239","jeffhickman36","NA","NA,3D,Art2or3,single,Artwork_number,full,Framing,sculpture,Artwork","Sculpture"
"SET 02","9078179935.jpg","-","JEF_9885","jeffhickman36","NA","NA,3D,Art2or3,single,Artwork_number,full,Framing,sculpture,Artwork","Sculpture"
"SET 02","9078011174.jpg","-","JEF_9240","jeffhickman36","NA","NA,3D,Art2or3,single,Artwork_number,full,Framing,sculpture,Artwork","Sculpture"
"SET 02","9078008450.jpg","72.6","Benjamin Franklin","jeffhickman36","NA  addl Benjamin Franklin (1706–1790) Jean Antoine Houdon (French, Versailles 1741–1828 Paris) Date: 1778 Medium: Marble Accession Number: 72.6 On view in Gallery 753","NA,3D,Art2or3,single,Artwork_number,full,Framing,sculpture,Artwork","Sculpture"
"SET 02","9078003258.jpg","-","JEF_9427","jeffhickman36","NA","NA,3D,Art2or3,single,Artwork_number,partial,Framing,sculpture,Artwork","Sculpture"
"SET 02","9077998010.jpg","-","JEF_9484","jeffhickman36","NA","NA,3D,Art2or3,single,Artwork_number,full,Framing,sculpture,Artwork","Sculpture"
"SET 02","9077983880.jpg","-","JEF_9689","jeffhickman36","NA","NA,3D,Art2or3,Inhabited,multiple,Artwork_number,one-focal,sculpture,Artwork","Sculpture"
"SET 02","9075784623.jpg","-","JEF_9221","jeffhickman36","NA","NA,3D,Art2or3,single,Artwork_number,partial,Framing,Artwork,fresco_mosaic","Fresco_Mosaic"
"SET 02","9077974774.jpg","-","Marble portrait of a man","jeffhickman36","Roman Late 1st. Century","NA,Roman,Department,3D,Art2or3,single,Artwork_number,full,Framing,sculpture,Artwork","Sculpture"
"SET 02","9077979944.jpg","-","JEF_9710","jeffhickman36","NA","NA,3D,Art2or3,single,Artwork_number,partial,Framing,sculpture,Artwork","Sculpture"
"SET 02","9075783433.jpg","-","JEF_9241","jeffhickman36","NA","NA,3D,Art2or3,multiple,Artwork_number,sculpture,Artwork","Sculpture"
"SET 02","9075782061.jpg","-","JEF_9278","jeffhickman36","NA","NA,3D,Art2or3,single,Artwork_number,full,Framing,sculpture,Artwork","Sculpture"
"SET 02","9075766133.jpg","-","JEF_9523","jeffhickman36","NA","NA,3D,Art2or3,single,Artwork_number,full,Framing,sculpture,Artwork","Sculpture"
"SET 02","9075781387.jpg","-","JEF_9326","jeffhickman36","NA","NA,3D,Art2or3,multiple,Artwork_number,sculpture,Artwork","Sculpture"
"SET 02","9075753829.jpg","-","JEF_9702","jeffhickman36","NA","NA,3D,Art2or3,single,Artwork_number,full,Framing,sculpture,Artwork","Sculpture"
"SET 02","9075757729.jpg","-","JEF_9666","jeffhickman36","NA","NA,3D,Art2or3,single,Artwork_number,partial,Framing,sculpture,Artwork","Sculpture"
"SET 02","8639714904.jpg","-","Chained Beauty","candidecoating","I stood on a chair to get this shot. One of these days I'm going to get myself thrown out of this museum.","candidecoating: themet,candidecoating: metropolitanmuseumofart,candidecoating: art,candidecoating: sculpture,3D,Art2or3,single,Artwork_number,partial,Framing,sculpture,Artwork","Sculpture"
"SET 02","8507565080.jpg","-","bendis wearing the phrygian cap","branko_","Wears a Thracian fox-skin cap;Thracian goddess of the moon and the hunt;; branko;<a href=http://www.a2b1.com rel=nofollow>www.a2b1.com</a>;youtube channel: <a href=http://www.youtube.com/a2b1 rel=nofollow>www.youtube.com/a2b1</a>","branko_: metropolitan,branko_: museum,branko_: art,branko_: new,branko_: york,branko_: city,branko_: manhattan,branko_: met,branko_: bendis,branko_: phrygian,branko_: cap,3D,Art2or3,single,Artwork_number,partial,Framing,sculpture,Artwork","Sculpture"
"SET 02","8343200766.jpg","31.13.1-.2","panel: striding lion, 604562 B.C.; Neo-Babylonian period, reign of Nebuchadnezzar II Excavated at Wall of Processional Way, Babylon, Mesopotamia Glazed brick","branko_","The Assyrian empire fell before the combined onslaughts of Babylonians and Medes in 614 and 612 B.C. In the empire's final days, Nabopolassar (r. 625605 B.C.), who had been in Assyrian service, established a new dynasty with its capital in Babylon. During the reign of his son, Nebuchadnezzar II (r. 604562 B.C.), the Neo-Babylonian empire reached its peak. This was largely attributable to Nebuchadnezzar's ability as a statesman and general. He maintained friendly relations with the Medes in the east while vying successfully with Egypt for control of trade on the eastern Mediterranean coast. He is well known as the biblical conqueror who deported the Jews to Babylon after the capture of Jerusalem.;  addl Two Panels with striding lions Period: Neo-Babylonian Date: ca. 604–562 B.C. Geography: Mesopotamia, Babylon (modern Hillah) Culture: Babylonian Medium: Ceramic, glaze Dimensions: 38.25 x 89.5 in. (97.16 x 227.33 cm) Classification: Ceramics Credit Line: Fletcher Fund, 1931 Accession Number: 31.13.1-.2 On view in Gallery 404","NA,3D,Art2or3,single,Artwork_number,partial,Framing,sculpture,Artwork","Sculpture"
"SET 02","8343200430.jpg","31.13.1-.2","panel: striding lion, 604562 B.C.; Neo-Babylonian period, reign of Nebuchadnezzar II Excavated at Wall of Processional Way, Babylon, Mesopotamia Glazed brick","branko_","The Assyrian empire fell before the combined onslaughts of Babylonians and Medes in 614 and 612 B.C. In the empire's final days, Nabopolassar (r. 625605 B.C.), who had been in Assyrian service, established a new dynasty with its capital in Babylon. During the reign of his son, Nebuchadnezzar II (r. 604562 B.C.), the Neo-Babylonian empire reached its peak. This was largely attributable to Nebuchadnezzar's ability as a statesman and general. He maintained friendly relations with the Medes in the east while vying successfully with Egypt for control of trade on the eastern Mediterranean coast. He is well known as the biblical conqueror who deported the Jews to Babylon after the capture of Jerusalem.;  addl Two Panels with striding lions Period: Neo-Babylonian Date: ca. 604–562 B.C. Geography: Mesopotamia, Babylon (modern Hillah) Culture: Babylonian Medium: Ceramic, glaze Dimensions: 38.25 x 89.5 in. (97.16 x 227.33 cm) Classification: Ceramics Credit Line: Fletcher Fund, 1931 Accession Number: 31.13.1-.2 On view in Gallery 404","NA,3D,Art2or3,single,Artwork_number,partial,Framing,sculpture,Artwork","Sculpture"
"SET 02","8323123418.jpg","-","LIMG_1343","qpkarl","At the <a href=http://en.wikipedia.org/wiki/Metropolitan_Museum_of_Art_New_York rel=nofollow>Metropolitan Museum of Art</a>, New York City.;;<b>NOTE:</b> Look &quot;<a href=http://farm5.static.flickr.com/4054/4577026379_ec438d4f69_o.jpg rel=nofollow>wall-eyed</a>&quot; at the top pair or &quot;<a href=http://farm5.static.flickr.com/4058/4577026407_895e8bfdd2_o.jpg rel=nofollow>cross-eyed</a>&quot; at the bottom pair to get a 3D image from the fused pictures. <a href=http://farm6.static.flickr.com/5042/5284135743_b8a35ae0b1_z.jpg rel=nofollow>Another illustration</a>.;;Here's a <a href=http://www.flickr.com/photos/12671646@N07/6076850770/in/photostream/>helpful tip</a> for viewing stereo pairs.;;If you'd like to browse a bit, please enjoy a somewhat <a href=http://www.flickriver.com/photos/12671646@N07/random/ rel=nofollow>random sampling</a> of my photos.","qpkarl: stereo,qpkarl: stereogram,qpkarl: stereograph,qpkarl: stereographic,qpkarl: stereography,qpkarl: stereoscope,qpkarl: stereoscopic,qpkarl: stereoscopy,qpkarl: stereophotography,qpkarl: 3d,3D,Art2or3,Description,single,Artwork_number,full,Framing,sculpture,Artwork","Sculpture"
"SET 02","8220081368.jpg","-","this man seems impressive","candidecoating","NA","candidecoating: art,candidecoating: metropolitanmuseumofart,candidecoating: themet,candidecoating: sculpture,3D,Art2or3,single,Artwork_number,partial,Framing,sculpture,Artwork","Sculpture"
