"Category","File Name","Job Identifier","Title","Creator","Description","Keywords","Artwork_Type"
"SET 33","3547178323.jpg","-","9 Months","yauhin1","NA","yauhin1: metropolitanmuseumofart,yauhin1: nyc,yauhin1: metropolitanmuseum,yauhin1: art,3D,Art2or3,painting,Artwork,2D","Painting"
"SET 33","3787452862.jpg","-","ancient earrings","jaar aee","NA","jaar aee: nyc,jaar aee: metmuseum,jaar aee: earrings,jaar aee: themetropolitanmuseum,jaar aee: museum,jaar aee: hdr,3D,Art2or3,jewelry,Artwork","Jewelry"
"SET 33","3802971661.jpg","-","American Museum of Natural History","sapereaude_","NA","NA,3D,Art2or3,Artwork","Book_Manuscript"
"SET 33","3811237749.jpg","-","NA","jaar aee","NA","jaar aee: nyc,jaar aee: metmuseum,jaar aee: themetropolitanmuseum,jaar aee: museum,jaar aee: ancient,jaar aee: book,jaar aee: ancientbook,3D,Art2or3,Artwork","Book_Manuscript"
"SET 33","3812196324.jpg","-","Shogun Table Lamp","CVerwaal","&quot;shogun Tavolo&quot; (Shogun Table) Lamp, Mario Botta (Swiss), 1986; Metropolitan Museum of Art.;Olympus E-p1 with a vintage Zuiko OM 28mm, f2.8 lens;","CVerwaal: shoguntavolo,CVerwaal: shoguntablelamp,CVerwaal: mariobotta,CVerwaal: moderndesign,CVerwaal: shadows,CVerwaal: lamps,CVerwaal: blackandwhite,CVerwaal: olympusep1,CVerwaal: metropolitanmuseumofart,Description,3D,Art2or3,decorative_object,Artwork","Decorative_Object"
"SET 33","3832039530.jpg","-","Arms and Armor","lily_bart","NA","lily_bart: newyorkcity,lily_bart: nyc,lily_bart: manhattan,lily_bart: metropolitanmuseumofart,lily_bart: metropolitanmuseum,lily_bart: armsarmor,lily_bart: knight,lily_bart: horse,3D,Art2or3,arms_armor,Artwork","Arms_Armor"
"SET 33","3835051415.jpg","-","crazy Viking punch bowl","K. B. R.","NA","K. B. R.: metropolitanmuseum,3D,Art2or3,decorative_object,Artwork","Decorative_Object"
"SET 33","3835052691.jpg","-","I think Tiffany would have liked Klingons.","K. B. R.","NA","K. B. R.: metropolitanmuseum,3D,Art2or3,decorative_object,Artwork","Decorative_Object"
"SET 33","3835840900.jpg","-","Died of the Small pox","K. B. R.","NA","K. B. R.: metropolitanmuseum,3D,Art2or3,decorative_object,Artwork","Decorative_Object"
"SET 33","3835841994.jpg","-","GENERAL TAYLOR NEVER SURRENDERS","K. B. R.","NA","K. B. R.: metropolitanmuseum,3D,Art2or3,decorative_object,Artwork","Decorative_Object"
"SET 33","3874946921.jpg","-","Hellenistic Antiquities","A. Strakey","NA","A. Strakey: newyorkny,A. Strakey: newyorkcity,A. Strakey: nyc,A. Strakey: manhattan,A. Strakey: thebigapple,A. Strakey: gothamist,A. Strakey: themet,A. Strakey: metropolitanmuseumofart,A. Strakey: centralpark,A. Strakey: greekandromangalleries,A. Strakey: hellenistic,A. Strakey: metropolitanmuseum,A. Strakey: timewemet,3D,Art2or3,decorative_object,Artwork","Decorative_Object"
"SET 33","3879432808.jpg","-","The Summer of Life","IslesPunkFan","from The Twelve Ages of Man;Wool, silk;Flemish (Brussels) ca. 1520;;;Taken on a trip to the Metropolitan Museum of Art in NYC on 8/21/09.","IslesPunkFan: tapestry,IslesPunkFan: summeroflife,IslesPunkFan: twelveagesofman,IslesPunkFan: silk,IslesPunkFan: wook,IslesPunkFan: flemish,IslesPunkFan: brussels,IslesPunkFan: art,IslesPunkFan: medieval,IslesPunkFan: museum,IslesPunkFan: newyork,IslesPunkFan: ny,IslesPunkFan: nyc,IslesPunkFan: met,IslesPunkFan: metropolitanmuseumofart,IslesPunkFan: metropolitanmuseum,Description,3D,Art2or3,tapestry,Artwork","Tapestry"
"SET 33","3903517999.jpg","-","The Twelve Ages of Man","IslesPunkFan","Wool, silk;Flemish (Brussels) ca. 1520;;Taken on a trip to the Metropolitan Museum of Art in NYC on 8/21/09.","IslesPunkFan: tapestry,IslesPunkFan: twelveagesofman,IslesPunkFan: silk,IslesPunkFan: wool,IslesPunkFan: flemish,IslesPunkFan: brussles,IslesPunkFan: art,IslesPunkFan: medieval,IslesPunkFan: met,IslesPunkFan: museum,IslesPunkFan: newyork,IslesPunkFan: ny,IslesPunkFan: nyc,IslesPunkFan: metropolitanmuseumofart,IslesPunkFan: metropolitanmuseum,Description,3D,Art2or3,tapestry,Artwork","Tapestry"
"SET 33","3903636379.jpg","-","The Bridal Chamber of Herse","IslesPunkFan","Wool, silk, and gilt-metal wrapped thread;Brussels, workshop of Willem de Pannemaker;ca. 1550;;Taken on a trip to the Metropolitan Museum of Art in NYC on 8/21/09.","IslesPunkFan: tapestry,IslesPunkFan: bridalchamberofherse,IslesPunkFan: willemdepannemaker,IslesPunkFan: medieval,IslesPunkFan: art,IslesPunkFan: met,IslesPunkFan: museum,IslesPunkFan: newyork,IslesPunkFan: ny,IslesPunkFan: nyc,IslesPunkFan: metropolitanmuseumofart,IslesPunkFan: metropolitanmuseum,Description,3D,Art2or3,tapestry,Artwork","Tapestry"
"SET 33","3903941983.jpg","-","The Liberation of Oriane","IslesPunkFan","from a set of Amadis of Gaul;;Design by Karel van Mander the Elder (ca. 1548-1606);Woven in the Delft workshop of Frans Spiering, ca. 1590-5;Wool and silk;;Taken on a trip to the Metropolitan Museum of Art in NYC on 8/21/09.","IslesPunkFan: tapestry,IslesPunkFan: art,IslesPunkFan: medieval,IslesPunkFan: fransspiering,IslesPunkFan: karelvanmander,IslesPunkFan: amadisofgaul,IslesPunkFan: theliberationoforiane,IslesPunkFan: met,IslesPunkFan: museum,IslesPunkFan: newyork,IslesPunkFan: ny,IslesPunkFan: nyc,IslesPunkFan: metropolitanmuseumofart,IslesPunkFan: metropolitanmuseum,Description,3D,Art2or3,tapestry,Artwork","Tapestry"
"SET 33","3922535548.jpg","-","DSCN5341","colorpasy","NA","NA,3D,Art2or3,decorative_object,Artwork","Decorative_Object"
"SET 33","3922536256.jpg","-","DSCN5342","colorpasy","NA","NA,3D,Art2or3,decorative_object,Artwork","Decorative_Object"
"SET 33","3905359444.jpg","-","OccupiedBenches_TheMET(147)","rverc","Henry J. Heinz II Galleries ;Courbet Realism;","rverc: metropolitanmuseum,rverc: europeanpaintings,rverc: art,rverc: met,rverc: nyc,rverc: bench147,rverc: gustavecourbet,rverc: jeanfrancoismillet,rverc: carlrottmann,rverc: johanthomaslundbye,rverc: constantinhansen,rverc: wilhelmbendz,rverc: pierrehenridevalenciennes,rverc: ernstfries,Art2or3,Inhabited,2D,painting,Artwork","Painting"
"SET 33","3953311184.jpg","-","1800's seven courses","croncast","*","croncast: themet,croncast: metropolitanmuseumofart,croncast: newyorkmuseum,croncast: newyorkart,croncast: metropolitanmuseum,3D,Art2or3,decorative_object,Artwork","Decorative_Object"
"SET 33","3955960973.jpg","-","Autumn Landscape","IslesPunkFan","Design attributed to Agnes Northrop (1857-1953) for Tiffany Studios (1902-32);;New York City, 1923-24;Leaded Favrile glass;;Taken on a trip to the Metropolitan Museum of Art in NYC on 8/21/09.","IslesPunkFan: autumnlandscape,IslesPunkFan: stainedglass,IslesPunkFan: glass,IslesPunkFan: agnesnorthrop,IslesPunkFan: tiffany,IslesPunkFan: art,IslesPunkFan: museum,IslesPunkFan: met,IslesPunkFan: newyork,IslesPunkFan: ny,IslesPunkFan: nyc,IslesPunkFan: manhattan,IslesPunkFan: metropolitanmuseumofart,IslesPunkFan: metropolitanmuseum,Description,3D,Art2or3,decorative_object,Artwork","Decorative_Object"
"SET 33","3956520400.jpg","65.182.1,.2","Chimneypiece: Coat of Arms","IslesPunkFan","English, ca. 1600;;The coat of arms of the Company of Spanish Merchants, a trading company top whom the original owner of this room, William Crowe, belonged, is set on the overmantel.;;<a href=http://www.metmuseum.org/toah/hd/ench/ho_65.182.1,.2.htm rel=nofollow>www.metmuseum.org/toah/hd/ench/ho_65.182.1,.2.htm</a>;;Taken on a trip to the Metropolitan Museum of Art in NYC on 8/21/09.  addl accession","IslesPunkFan: chimneypiece,IslesPunkFan: coatofarms,IslesPunkFan: art,IslesPunkFan: met,IslesPunkFan: museum,IslesPunkFan: newyork,IslesPunkFan: ny,IslesPunkFan: manhattan,IslesPunkFan: nyc,IslesPunkFan: metropolitanmuseumofart,IslesPunkFan: metropolitanmuseum,Description,AccessionInDesc,3D,Art2or3,furniture,Artwork","Furniture"
"SET 33","3989199341.jpg","-","2007-04-20 NYC  MET Metropolitan Museum of Art","hto2008","<a href=http://www.huatongoversea.com/blog/?p=392 rel=nofollow>More Detail</a>;;HuaTongOversea Blog Claim:;;Photos taken with my Canon 400D + Tamron 17-50mm f2.8; are credited and licensed to hto2008 flickr account and ;www(dot)HuaTongOversea(dot)com/blog;","hto2008: 20070420,hto2008: nyc,hto2008: met,hto2008: metropolitan,hto2008: museum,hto2008: art,3D,Art2or3,Artwork,decorative_object","Decorative_Object"
"SET 33","743737325.jpg","1982.60.277","Carnival Musicians, Small Porcelain in the Metropolitan Museum of Art, July 2007","ElissaSCA","Carnival musicians;Soft-paste porcelain;Model by Joseph Nees (working at Zurich 1768-73);Swiss, Zurich, ca. 1770;;Accession # 1982.60.277;;Text from the Metropolitan Museum of Art label.","ElissaSCA: metropolitanmuseum,ElissaSCA: art,ElissaSCA: museum,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: manhattan,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: porcelain,ElissaSCA: sculpture,ElissaSCA: 2007,ElissaSCA: statue,ElissaSCA: figurine,ElissaSCA: fujifinepixs6000fd,ElissaSCA: musician,Description,AccessionInDesc,3D,Art2or3,Artwork,decorative_object","Decorative_Object"
"SET 33","1010409364.jpg","03.12.10a","Marble Statue of a Woman in the Metropolitan Museum of Art, July 2007","ElissaSCA","Marble statue of a woman;Roman, Imperial period, 1st or 2nd century AD;Copy or adaptation of a Hellenistic statue of the 2nd century BC;;Accession # 03.12.10a;;This figure wears three layers of clothing: a sleeved chiton visible below the neck, which is tied with a looped knot at the waist; a second chiton or peplos, fastened on both shoulders; and a himation (cloak) draped over the left shoulder and the lower part of the body. The composition of the drapery with its complex design of folds visible beneath layers of semitransparent material is a characteristic feature of sculpture dated to the late Hellenistic period. This Roman copy captures much of the variety and and subtlety of the original work. A portrait head was probably fitted into the hollow prepared at the neck.;;Text from the Metropolitan Museum of Art label.;","ElissaSCA: metropolitanmuseum,ElissaSCA: art,ElissaSCA: museum,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: 2007,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: ancientworld,ElissaSCA: ancient,ElissaSCA: roman,ElissaSCA: empire,ElissaSCA: marble,ElissaSCA: statue,ElissaSCA: sculpture,ElissaSCA: woman,ElissaSCA: copy,ElissaSCA: hellenistic,ElissaSCA: greek,ElissaSCA: fujifinepixs6000fd,Description,AccessionInDesc,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 33","1035433640.jpg","54.11.8","Silver Handle from a Serving Dish in the Metropolitan Museum of Art, July 2007","ElissaSCA","Silver handle from a serving dish;Roman, Imperial, early 3rd century AD;;Accession # 54.11.8;;This handle depicts the triumphal return of Dionysus from India, an important aspect of the mystery cult, symbolizing triumph over death. The scene occurs frequently on contemporary Roman sarcophagi, but here, the procession is shown in the context of Roman trophies, captives, and weapons.;;Text from the Metropolitan Museum of Art label.","ElissaSCA: metropolitanmuseum,ElissaSCA: art,ElissaSCA: museum,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: 2007,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: ancientworld,ElissaSCA: ancient,ElissaSCA: roman,ElissaSCA: silver,ElissaSCA: empire,ElissaSCA: handle,ElissaSCA: fujifinepixs6000fd,ElissaSCA: relief,ElissaSCA: sculpture,Description,AccessionInDesc,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 33","1035525564.jpg","14.130.1","Bronze Statue of an Aristocratic Boy in the Metropolitan Museum of Art, July 2007","ElissaSCA","Portrait statue of a boy, Late 1st century B.C.early 1st century A.D.; Julio-Claudian;Roman;Bronze; H. 48 1/2 in. (123.2 cm);Rogers Fund, 1914 (14.130.1);;The privilege of establishing a public portrait in Republican Rome was based primarily on social status acquired through political and military achievement. Hence, there were few, if any, representations of children. It was not until the advent of Augustus' new Golden Age that significant, imperial portraits of children began to be produced to underscore the dynastic aspirations, as well as the fecundity, of the Julio-Claudian family.;;This lifesize bronze statue of a boy wearing a Greek himation (cloak) may well represent Gaius, the adopted grandson of Emperor Augustus. The statue was found on the eastern Mediterranean island of Rhodes, whose ancient Greek cities were wealthy, flourishing centers of commerce and culture during the Roman period.;;The Romans considered works in bronze to be more prestigious than those made of marble, and bronze statues were common in the Roman period. However, lifesize bronzes are a rarity in modern collections because they were routinely melted down in the Middle Ages for their inherent metallic value. This notable example is part of a relatively small corpus of large-scale bronze portraits (05.30; 05.47)to have survived, and its quality attests to the superior artistic standards which ancient artists achieved.;;Text from: <a href=http://www.metmuseum.org/toah/ho/05/eusb/hod_14.130.1.htm>www.metmuseum.org/toah/ho/05/eusb/hod_14.130.1.htm</a>","ElissaSCA: metropolitanmuseum,ElissaSCA: art,ElissaSCA: museum,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: 2007,ElissaSCA: ancientworld,ElissaSCA: ancient,ElissaSCA: roman,ElissaSCA: empire,ElissaSCA: boy,ElissaSCA: bronze,ElissaSCA: sculpture,ElissaSCA: statue,ElissaSCA: fujifinepixs6000fd,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 33","1525394294.jpg","62.245","Goat and Suckling Kid in the Metropolitan Museum of Art, August 2007","ElissaSCA","Goat and Suckling Kid;Hard-paste porcelain;Model: Johann Joachim Kandler (1706-75), before August 1732;Meissen, ca. 1732-35;;Accession # 62.245;;Text from the Metropolitan Museum of Art label.","ElissaSCA: metropolitanmuseum,ElissaSCA: museum,ElissaSCA: art,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: 2007,ElissaSCA: sculpture,ElissaSCA: porcelain,ElissaSCA: statue,ElissaSCA: white,ElissaSCA: goat,ElissaSCA: catchycolors,ElissaSCA: fujifinepixs6000fd,Description,AccessionInDesc,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 33","1526161841.jpg","74.51.2454","Marble Anthropoid Sarcophagus in the Metropolitan Museum of Art, August 2007","ElissaSCA","Marble anthropoid sarcophagus;Graeco-Phoenician, Classical;last quarter of the 5th century BC;Said to have been found in the necropolis of Kition;;Accession # 74.51.2454;;The sarcophagus consists of a hollowed lower box covered by a lid that slightly conveys the contours of the upper body and the legs. Earlier anthropoid sarcophagi represent the volumes of a body wrapped in a shroud. The only explicit human features here are the head of a woman, framed with curls, and the long locks disposed on her chest. This sarcophagus and the one nearby are among only four of this type found in Cyprus. It was introduced to the island by Phoenicians, who favored it between the fifth and third centuries BC in Phoenicia and the many regions that they colonized. Over two hundred are known today, most of them from Sidon.;;Text from the Metropolitan Museum of Art label.","ElissaSCA: metropolitanmuseum,ElissaSCA: museum,ElissaSCA: art,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: 2007,ElissaSCA: sculpture,ElissaSCA: marble,ElissaSCA: sarcophagus,ElissaSCA: cyprus,ElissaSCA: ancient,ElissaSCA: ancientworld,ElissaSCA: fujifinepixs6000fd,Description,AccessionInDesc,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 33","1526161849.jpg","74.51.2454","Detail of a Marble Anthropoid Sarcophagus in the Metropolitan Museum of Art, August 2007","ElissaSCA","Marble anthropoid sarcophagus;Graeco-Phoenician, Classical;last quarter of the 5th century BC;Said to have been found in the necropolis of Kition;;Accession # 74.51.2454;;The sarcophagus consists of a hollowed lower box covered by a lid that slightly conveys the contours of the upper body and the legs. Earlier anthropoid sarcophagi represent the volumes of a body wrapped in a shroud. The only explicit human features here are the head of a woman, framed with curls, and the long locks disposed on her chest. This sarcophagus and the one nearby are among only four of this type found in Cyprus. It was introduced to the island by Phoenicians, who favored it between the fifth and third centuries BC in Phoenicia and the many regions that they colonized. Over two hundred are known today, most of them from Sidon.;;Text from the Metropolitan Museum of Art label.; ;","ElissaSCA: metropolitanmuseum,ElissaSCA: museum,ElissaSCA: art,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: 2007,ElissaSCA: sculpture,ElissaSCA: marble,ElissaSCA: sarcophagus,ElissaSCA: cyprus,ElissaSCA: ancient,ElissaSCA: ancientworld,ElissaSCA: fujifinepixs6000fd,Description,AccessionInDesc,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 33","1526161853.jpg","74.51.2452","Marble Anthropoid Sarcophagus in the Metropolitan Museum of Art, August 2007","ElissaSCA","Anthropoid sarcophagus, last quarter of 5th century B.C.; Classical;Greco-Phoenician; From a tomb at Amathus;Marble; L. 87 3/4 in. (222.90 cm);The Cesnola Collection, Purchased by subscription, 1874-76 (74.51.2452);;The lid of this sarcophagus shows an unarticulated, downward tapering body and the head of a woman framed by flowing hair with traces of red paint. At the foot of the box and on the lid appears the Phoenician letter shin. According to recent investigations, anthropoid sarcophagi of marble were quarried on the Greek island of Paros, where they were prepared up to a certain point and then finished at their destinations, in this case, at Amathus. The inscribed letters on this sarcophagus strongly suggest that the sculptor was Phoenician, which would be entirely plausible at Amathus and at Kition, two centers of Phoenician occupation on Cyprus during the fifth century B.C.;;Text from: <a href=http://www.metmuseum.org/toah/hd/ccyp/hod_74.51.2452.htm>www.metmuseum.org/toah/hd/ccyp/hod_74.51.2452.htm</a>;","ElissaSCA: metropolitanmuseum,ElissaSCA: museum,ElissaSCA: art,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: 2007,ElissaSCA: sculpture,ElissaSCA: marble,ElissaSCA: sarcophagus,ElissaSCA: classical,ElissaSCA: greek,ElissaSCA: phoenician,ElissaSCA: cyprus,ElissaSCA: fujifinepixs6000fd,ElissaSCA: ancient,ElissaSCA: ancientworld,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 33","1526161877.jpg","74.51.2452","Detail of a Marble Anthropoid Sarcophagus in the Metropolitan Museum of Art, August 2007","ElissaSCA","Anthropoid sarcophagus, last quarter of 5th century B.C.; Classical;Greco-Phoenician; From a tomb at Amathus;Marble; L. 87 3/4 in. (222.90 cm);The Cesnola Collection, Purchased by subscription, 1874-76 (74.51.2452);;The lid of this sarcophagus shows an unarticulated, downward tapering body and the head of a woman framed by flowing hair with traces of red paint. At the foot of the box and on the lid appears the Phoenician letter shin. According to recent investigations, anthropoid sarcophagi of marble were quarried on the Greek island of Paros, where they were prepared up to a certain point and then finished at their destinations, in this case, at Amathus. The inscribed letters on this sarcophagus strongly suggest that the sculptor was Phoenician, which would be entirely plausible at Amathus and at Kition, two centers of Phoenician occupation on Cyprus during the fifth century B.C.;;Text from: <a href=http://www.metmuseum.org/toah/hd/ccyp/hod_74.51.2452.htm>www.metmuseum.org/toah/hd/ccyp/hod_74.51.2452.htm</a>;","ElissaSCA: metropolitanmuseum,ElissaSCA: museum,ElissaSCA: art,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: 2007,ElissaSCA: sculpture,ElissaSCA: marble,ElissaSCA: sarcophagus,ElissaSCA: classical,ElissaSCA: greek,ElissaSCA: phoenician,ElissaSCA: cyprus,ElissaSCA: face,ElissaSCA: fujifinepixs6000fd,ElissaSCA: ancient,ElissaSCA: ancientworld,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 33","1526217619.jpg","74.51.2466","Detail of the Limestone Priest in the Metropolitan Museum of Art, August 2007","ElissaSCA","Statue of a priest, end of 6th century B.C.; Archaic;Cypriot; Said to be from west of the temple at Golgoi;Limestone; H. (with base) 85 1/2 in. (217.2 cm);The Cesnola Collection, Purchased by subscription, 1874-76 (74.51.2466);;Typical of Cypriot sculpture of the sixth century B.C., this over-lifesize limestone statue has accentuated facial features, including a prominent nose and large eyes. The hint of an Archaic smile, the figure's rigid stance with one foot forward, and the long, spiral tresses falling over each shoulder attest to the influence of Greek sculpture on Cyprus at this time.;;Black, red, and yellow painted designs once embellished the garments and helmet worn by this figure. The helmet is divided into vertical panels decorated with rows of red lotus flowers that may refer to the tree of life represented in Near Eastern art. The bull protome reinforces the figure's religious significance, as does the Cypriot inscription on the left shoulder: &quot;[I belong to] the Paphian [i.e., Aphrodite].&quot;;;Bearded human figures wearing conical headdresses have a long history in Cypriot sculpture, dating from the end of the seventh century to the fifth century B.C. These sculptures most likely represent priests or dignitaries. The inscription on this statue, as well as its richly decorated garments and helmet, suggest that it represents a priest of a longlived fertility goddess who eventually became associated with the Greek goddess Aphrodite.;;Text from: <a href=http://www.metmuseum.org/toah/hd/gcyp/hod_74.51.2466.htm>www.metmuseum.org/toah/hd/gcyp/hod_74.51.2466.htm</a>","ElissaSCA: metropolitanmuseum,ElissaSCA: museum,ElissaSCA: art,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: 2007,ElissaSCA: sculpture,ElissaSCA: statue,ElissaSCA: priest,ElissaSCA: ancient,ElissaSCA: ancientworld,ElissaSCA: archaic,ElissaSCA: greek,ElissaSCA: cyprus,ElissaSCA: fujifinepixs6000fd,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 33","1657953237.jpg","66.179","NYC - Metropolitan Museum of Art - Standing Tara","wallyg","<i>Standing Tara</i>;Nepal, 14th century;Gilt copper alloy with color, inlaid with semiprecious stones; H. 20 1/4 in. (51.4 cm);;Tara, the Buddhist savioress, is the most important goddess in the Buddhist pantheon. She stands in a hip-shot posture, with her right hand held in a boon-bestowing gesture (varadamudra) and her left raised in a teaching gesture (vitarkamudra). Her body is voluptuous. She is dressed in a long floral printed dhoti and a shawl is draped over her left shoulder, above which a lotus flower blooms. She is richly adorned in jewelry, including a crown, earrings, necklaces, armbands, wide cuffs, a belt, and anklets. The overall impact is one of elegance, refinement, and otherworldlinessan effect enhanced by the light reflecting off the smooth, sparsely adorned gilt-copper surfaces.;;Nepali sculpture was greatly influenced by the sculpture of India. This sculpture's emphasis on flowing volume and elegant forms harks back to Pala examples. However, her wide face, large eyes, and pursed mouth are purely Nepalese, as are the elaborate foliate sworls in her crown.;;Louis V. Bell Fund, 1966 (66.179);;**;The <a href=http://www.flickr.com/photos/wallyg/246896968/>Metropolitan Museum of Art</a>'s permanent collection contains more than two million works of art from around the world. It opened its doors on February 20, 1872, housed in a building located at 681 Fifth Avenue in New York City. Under their guidance of John Taylor Johnston and George Palmer Putnam, the Met's holdings, initially consisting of a Roman stone sarcophagus and 174 mostly European paintings, quickly outgrew the available space. In 1873, occasioned by the Met's purchase of the Cesnola Collection of Cypriot antiquities, the museum decamped from Fifth Avenue and took up residence at the Douglas Mansion on West 14th Street. However, these new accommodations were temporary; after negotiations with the city of New York, the Met acquired land on the east side of <a href=http://www.flickr.com/photos/wallyg/sets/72157594192309086/>Central Park</a>, where it built its permanent home, a red-brick Gothic Revival stone &quot;mausoleum&quot; designed by American architects Calvert Vaux and Jacob Wrey Mold. As of 2006, the Met measures almost a quarter mile long and occupies more than two million square feet, more than 20 times the size of the original 1880 building.;;In 2007, the Metropolitan Museum of Art was ranked #17 on the AIA 150 America's Favorite Architecture list.;;The Metropolitan Museum of Art was designated a landmark by the New York City Landmarks Preservation Commission in 1967. The interior was designated in 1977. ;;National Historic Register #86003556  addl accession","wallyg: standingtara,wallyg: nepal,wallyg: sculpture,wallyg: nepali,wallyg: tara,wallyg: buddhist,wallyg: buddhism,wallyg: goddess,wallyg: metropolitanmuseumofart,wallyg: metropolitanmuseum,wallyg: museum,wallyg: art,wallyg: nyc,wallyg: gothamist,wallyg: newyorkcity,wallyg: manhattan,wallyg: aia150,wallyg: landmark,wallyg: artmuseum,wallyg: museummile,wallyg: themet,wallyg: ues,wallyg: uppereastside,wallyg: nyclpc,wallyg: newyorkcitylandmarkspreservationcommission,wallyg: asianart,wallyg: newyork,wallyg: ny,wallyg: nationalregisterofhistoricplaces,wallyg: nrhp,wallyg: usnationalregisterofhistoricplaces,wallyg: nationalhistoriclandmark,wallyg: nhl,wallyg: usnationalhistoriclandmark,Description,AccessionInDesc,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 33","1658938703.jpg","1974.356.525, 524","Harlequin & Columbine Porcelain Figurines in the Metropolitan Museum of Art, August 2007","ElissaSCA","Harlequin and Columbine;Hard-paste porcelain;;Accession # 1974.356.525, 524;;Text from the Metropolitan Museum of Art label.","ElissaSCA: metropolitanmuseum,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: museum,ElissaSCA: art,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: 2007,ElissaSCA: sculpture,ElissaSCA: statuette,ElissaSCA: porcelain,ElissaSCA: figurine,ElissaSCA: commediadellarte,ElissaSCA: fujifinepixs6000fd,Description,AccessionInDesc,3D,Art2or3,sculpture,Artwork","Sculpture"
